model,bookID,title,authors,
book.book,35792,The Crowd/Extraordinary Popular Delusions & the Madness of Crowds,Gustave Le Bon/Charles Mackay,
book.book,35805,The Capture (Guardians of Ga'Hoole  #1),Kathryn Lasky,
book.book,35806,The Journey (Guardians of Ga'Hoole  #2),Kathryn Lasky,
book.book,35807,The Rescue (Guardians of Ga'Hoole  #3),Kathryn Lasky,
book.book,35810,The Night Journey,Kathryn Lasky,
book.book,35811,The Collected Stories of Arthur C. Clarke,Arthur C. Clarke,
book.book,35815,Sunstorm (A Time Odyssey  #2),Arthur C. Clarke/Stephen Baxter,
book.book,35819,Lair of the White Worm,Bram Stoker,
book.book,35822,Best Ghost and Horror Stories,Bram Stoker/Richard Dalby,
book.book,35825,The Blonde on the Street Corner,David Goodis,
book.book,35826,Of Tender Sin,David Goodis/Adrian Wootton,
book.book,35827,The Moon in the Gutter,David Goodis/Adrian Wootton,
book.book,35835,Dear Peter Rabbit,Alma Flor Ada/Leslie Tryon,
book.book,35846,The Chocolate-Covered Contest (Nancy Drew  #151),Carolyn Keene,
book.book,35848,Ghost Stories (Nancy Drew),Carolyn Keene,
book.book,35860,The Humor of the American Cowboy,Stan Hoig/Nick Eggenhofer,
book.book,35870,Ghost in the Shell (Ghost in the Shell  #1),Masamune Shirow,
book.book,35875,Ghost in the Shell,Masamune Shirow,
book.book,35878,Ghost in the Shell 2: Innocence: After The Long Goodbye,Masaki Yamada/Yuji Oniki/Carl Gustav Horn/Daigo Shinma/Keita Saeki/Mamoru Oshii/Shinji Maki,
book.book,35880,At the Edge (Psychic Triplet Trilogy  #1),Cait London,
book.book,35882,Tallchief: The Hunter (The Tallchiefs #9),Cait London,
book.book,35886,With Her Last Breath,Cait London,
book.book,35888,Tallchief For Keeps (The Tallchiefs #3),Cait London,
book.book,35895,The Sgt. Rock Archives  Vol. 3,Robert Kanigher/Joe Kubert/Russ Heath/Mark Chiarello/Jerry Grandinetti/Irv Novack,
book.book,35896,The Sgt. Rock Archives  Vol. 1,Robert Kanigher/Bob Haney/Joe Kubert/Jerry Grandinetti,
book.book,35903,Sgt. Rock: The Prophecy,Joe Kubert,
book.book,35907,Sgt. Frog  Vol. 13 (Sgt. Frog  #13),Mine Yoshizaki,
book.book,35908,The Elements of Style,William Strunk Jr./E.B. White,
book.book,35921,On Basilisk Station (Honor Harrington  #1),David Weber,
book.book,35924,The Lure of the Basilisk (The Lords of DÃ»s  #1),Lawrence Watt-Evans,
book.book,35925,Love Smart: Find the One You Want--Fix the One You Got,Phillip C. McGraw,
book.book,35926,Love Smart: Find the One You Want--Fix the One You Got,Phillip C. McGraw,
book.book,35927,Smart Love,Martha Heineman Pieper/William J. Pieper,
book.book,35958,Sagwa  the Chinese Siamese Cat,Amy Tan/Gretchen Schields,
book.book,35959,The Bonesetter's Daughter,Amy Tan,
book.book,35963,The Opposite of Fate,Amy Tan,
book.book,35975,Bonesetter's Daughter,Amy Tan/Joan Chen,
book.book,35983,The Horizontal World: Growing Up Wild in the Middle of Nowhere,Debra Marquart,
book.book,35986,Horizontal Gene Transfer,Michael Syvanen/Clarence I. Kado,
book.book,35987,The Greek Islands,Lawrence Durrell,
book.book,35988,The Avignon Quintet: Monsieur  Livia  Constance  Sebastian and Quinx,Lawrence Durrell,
book.book,35991,Through the Dark Labyrinth: A Biography of Lawrence Durrell,Gordon Bowker,
book.book,35997,Clear Light of Day,Anita Desai,
book.book,36004,In Custody,Anita Desai,
book.book,36005,Baumgartner's Bombay,Anita Desai,
book.book,36023,Tim Burton: Interviews,Kristian Fraga,
book.book,36025,Mysteries,Colin Wilson,
book.book,36028,The Occult: A History,Colin Wilson,
book.book,36047,Exemplary Novels IV: Lady Cornelia  the Deceitful Marriage  the Dialogue of the Dogs,Miguel de Cervantes Saavedra/John Macklin,
book.book,36048,In the Royal Manner : Expert Advice on Etiquette and Entertaining from the Former Butler to Diana  Princess of Wales,Paul Burrell,
book.book,36060,Because the Night (Lloyd Hopkins  #2),James Ellroy,
book.book,36062,Crime Wave: Reportage and Fiction from the Underside of L.A.,James Ellroy/Art Cooper,
book.book,36063,Suicide Hill (Lloyd Hopkins  #3),James Ellroy,
book.book,36064,American Tabloid (Underworld USA #1),James Ellroy,
book.book,36067,Your Cheatin' Heart,Nancy Bartholomew,
book.book,36071,First Things First,Stephen R. Covey/A. Roger Merrill/Rebecca R. Merrill,
book.book,36072,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,Stephen R. Covey/Jim Collins,
book.book,36076,The Speed of Trust: The One Thing that Changes Everything,Stephen M.R. Covey,
book.book,36085,Everything Bad is Good for You,Steven Johnson,
book.book,36086,The Ghost Map: The Story of London's Most Terrifying Epidemicâ€”and How It Changed Science  Cities  and the Modern World,Steven Johnson,
book.book,36128,The Fountains of Paradise,Arthur C. Clarke,
book.book,36137,Bad Dreams,Kim Newman,
book.book,36140,Strawberry Days: How Internment Destroyed a Japanese American Community,David Neiwert,
book.book,36154,The Price of Glory (Saga of the Gray Death Legion  #3),William H. Keith Jr.,
book.book,36157,Feast of Souls (The Magister Trilogy  #1),C.S. Friedman,
book.book,36158,In Conquest Born (In Conquest Born  #1),C.S. Friedman,
book.book,36159,Black Sun Rising (The Coldfire Trilogy  #1),C.S. Friedman,
book.book,36160,Crown of Shadows (The Coldfire Trilogy  #3),C.S. Friedman,
book.book,36161,The Madness Season,C.S. Friedman,
book.book,36162,This Alien Shore,C.S. Friedman,
book.book,36190,Whirlpool,Elizabeth Lowell/Ann Maxwell,
book.book,36191,Reckless Love (MacKenzie-Blackthorn #1),Elizabeth Lowell,
book.book,36193,Warrior (MacKenzie-Blackthorn #5),Elizabeth Lowell,
book.book,36195,Only Mine (Only Series  #2),Elizabeth Lowell,
book.book,36197,The Secret Sister,Ann Maxwell/Elizabeth Lowell,
book.book,36198,Tell Me No Lies,Elizabeth Lowell,
book.book,36203,Sweet Rosie O'Grady,Joan Jonker,
book.book,36216,Fergus and the Night-Demon,Jim  Murphy/John Manders,
book.book,36244,The Secret on Ararat (Babylon Rising  #2),Tim LaHaye/Bob Phillips,
book.book,36252,Avalon,Anya Seton/Philippa Gregory,
book.book,36253,The Winthrop Woman,Anya Seton/Philippa Gregory,
book.book,36255,The Hearth and Eagle,Anya Seton,
book.book,36259,Media Unlimited: How the Torrent of Images & Sounds Overwhelms Our Lives,Todd Gitlin,
book.book,36260,The Whole World is Watching: Mass Media in the Making and Unmaking of the New Left with a New Preface,Todd Gitlin,
book.book,36261,The Sixties: Years of Hope  Days of Rage,Todd Gitlin,
book.book,36262,The Intellectuals and the Flag,Todd Gitlin,
book.book,36264,The Whole World Is Watching: Mass Media in the Making & Unmaking of the New Left,Todd Gitlin,
book.book,36266,Magical Creatures (Easy To Read! Easy To Draw!),Joan Holub/Dana Regan,
book.book,36268,The Pizza That We Made,Joan Holub/Lynne Avril Cravath,
book.book,36303,'Salem's Lot,Stephen King,
book.book,36310,The Portable Edgar Allan Poe,Edgar Allan Poe/J. Gerald Kennedy,
book.book,36311,Great Short Works,Edgar Allan Poe/Gary Richard Thompson,
book.book,36313,Tales,H.P. Lovecraft/Peter Straub,
book.book,36314,Tales of H.P. Lovecraft,H.P. Lovecraft/Joyce Carol Oates,
book.book,36315,The Best of H.P. Lovecraft: Bloodcurdling Tales of Horror and the Macabre,H.P. Lovecraft/August Derleth/Robert Bloch,
book.book,36316,The Doom That Came to Sarnath and Other Stories,H.P. Lovecraft/Lin Carter,
book.book,36317,The Transition of H. P. Lovecraft: The Road to Madness,H.P. Lovecraft/Barbara Hambly,
book.book,36319,The Art of H.P. Lovecraft's the Cthulhu Mythos,Pat Harrigan/Brian  Wood/Jeremy McHugh,
book.book,36321,The Dream Cycle of H.P. Lovecraft: Dreams of Terror and Death,H.P. Lovecraft/E. Hoffmann Price/Neil Gaiman,
book.book,36333,Loving Will Shakespeare,Carolyn Meyer,
book.book,36334,Doomed Queen Anne (Young Royals  #3),Carolyn Meyer,
book.book,36336,Patience  Princess Catherine (Young Royals  #4),Carolyn Meyer,
book.book,36338,Marie  Dancing,Carolyn Meyer,
book.book,36340,Isabel: Princesa De Castilla  EspaÃ±a  1466,Carolyn Meyer/Carme Camps Monf,
book.book,36348,Monte Cook Presents The Year's Best D20 (Volume One),Monte Cook,
book.book,36361,1848: The Revolution of the Intellectuals,Lewis B. Namier/James Joll,
book.book,36368,Suddenly Daddy (Suddenly #1),Loree Lough,
book.book,36397,Great Short Stories by American Women,Candace Ward,
book.book,36399,Children's Christmas Stories and Poems: In Easy-to-Read Type,Bob Blaisdell/Pat Ronson Stewart,
book.book,36402,The Governess; or  The Little Female Academy,Sarah Fielding/Candace Ward,
book.book,36421,The Star-Spangled Banner (Symbols of America),Debra Hess,
book.book,36422,The Liberty Bell (Symbols of America),Debra Hess,
book.book,36423,The Statue of Liberty (Symbols of America),Debra Hess,
book.book,36424,The White House (Symbols of America),Debra Hess,
book.book,36425,The American Flag (Symbols of America),Debra Hess,
book.book,36434,Touched with Fire: Manic-Depressive Illness and the Artistic Temperament,Kay Redfield Jamison,
book.book,36438,Manic-Depressive Illness: Bipolar Disorders and Recurrent Depression,Frederick K. Goodwin/Kay Redfield Jamison,
book.book,36447,The Bone Yard,Paul J. Mikol/Dean Koontz/F. Paul Wilson/Sheri S. Tepper/Ray Garton,
book.book,36450,Dracula Was a Woman: In Search of the Blood Countess of Transylvania,Raymond T. McNally,
book.book,36461,Proof of Concept,Larry Young/Damian Couceiro/Kieron Dwyer,
book.book,36475,Wonderful Life: The Burgess Shale and the Nature of History,Stephen Jay Gould,
book.book,36489,Justice Oliver Wendell Holmes: Law and the Inner Self,G. Edward White,
book.book,36492,Oliver Wendell Holmes in Paris: Medicine  Theology  and the Autocrat of the Breakfast Table,William C. Dowling,
book.book,36505,Evermore,James Robert Smith/Stephen Mark Rainey/Joel Lane/Gary Fry/John Morressy/Kealan Patrick Burke/Manly Wade Wellman/Fred Chappell/Charlee Jacob/F. Gwynplaine MacIntyre/Steve Rasnic Tem/Thomas F. Monteleone/Rick Hautala/Melanie Tem/Trey R. Baker/Ken Goldman/Vincent Starrett/Tom Piccirilli,
book.book,36507,The Azathoth Cycle: Tales of the Blind Idiot God,Robert M. Price/Edward Pickman Derby/Peter Cannon/Stephen Mark Rainey/Lin Carter/Henry Kuttner/Ramsey Campbell/Thomas Ligotti/Richard L. Tierney/Gary    Myers/Donald R. Burleson/C.J. Henderson/Stephen Studach/John Glasby/Allen Mackey,
book.book,36522,Rethinking the Economics of War: The Intersection of Need  Creed  and Greed,Cynthia J. Arnson/I. William Zartman,
book.book,36530,Narrative of the Life of Frederick Douglass: An American Slave  Written by Himself,Frederick Douglass/David W. Blight,
book.book,36532,Narrative of the Life of Frederick Douglass: An American Slave,Frederick Douglass/Gregory Stephens/Peter J. Gomes,
book.book,36533,Narrative of the Life of Frederick Douglass: An American Slave  Written by Himself,Frederick Douglass,
book.book,36535,Autobiographies: Narrative of the Life of Frederick Douglass / My Bondage and My Freedom / Life and Times of Frederick Douglass,Frederick Douglass/Henry Louis Gates Jr.,
book.book,36536,Narrative of the Life of Frederick Douglass  an American Slave / Incidents in the Life of a Slave Girl,Frederick Douglass/Harriet Ann Jacobs/Kwame Anthony Appiah,
book.book,36550,Antes que anochezca,Reinaldo Arenas,
book.book,36555,Hallucinations: or  The Ill-Fated Peregrinations of Fray Servando,Reinaldo Arenas/Andrew Hurley/Thomas Colchie,
book.book,36556,The Assault,Reinaldo Arenas/Andrew Hurley/Thomas Colchie,
book.book,36567,Cold As Ice (Ice  #2),Anne Stuart,
book.book,36568,Shadow Lover,Anne Stuart,
book.book,36569,Ice Blue (Ice  #3),Anne Stuart,
book.book,36570,The Devil's Waltz,Anne Stuart,
book.book,36571,Shadows At Sunset,Anne Stuart,
book.book,36572,To Love a Dark Lord,Anne Stuart,
book.book,36573,Ritual Sins,Anne Stuart,
book.book,36575,Prince of Magic,Anne Stuart,
book.book,36598,Bound for Oregon,Jean Van Leeuwen/James Watling/R.W. Alley,
book.book,36606,Oliver and Albert  Friends Forever (Easy-to-Read  Puffin),Jean Van Leeuwen/Ann Schweninger,
book.book,36609,Midnight Brunch (Casa Dracula  #2),Marta Acosta,
book.book,36636,Midnight Is a Place,Joan Aiken,
book.book,36637,Black Hearts in Battersea (The Wolves Chronicles  #2),Joan Aiken/Edward Gorey,
book.book,36639,A Small Pinch of Weather,Joan Aiken,
book.book,36641,The Cuckoo Tree (The Wolves Chronicles  #6),Joan Aiken,
book.book,36644,Nightbirds on Nantucket (The Wolves Chronicles  #3),Joan Aiken,
book.book,36652,Seminole Song,Vella Munn,
book.book,36664,Mary Engelbreit's Home Companion,Charlotte Lyons/Mary Engelbreit/Barbara E. Martin,
book.book,36665,Mary Engelbreit's Mother Goose: One Hundred Best-Loved Verses,Mary Engelbreit/Leonard S. Marcus,
book.book,36666,Save the Date: A Spirituality of Dating  Love  Dinner  and the Divine,Jason King,
book.book,36667,Killing the Imposter God: Philip Pullman's Spiritual Imagination in His Dark Materials,Donna Freitas/Jason Edward King,
book.book,36677,Teaching the World's Children: ESL for Ages Three to Seven (The Pippin Teacher's Library),Mary Ashworth/H. Patricia Wakefield,
book.book,36679,Seven Miles a Second,David Wojnarowicz/James Romberger/Marguerite Van Cook,
book.book,36681,Drop The Rock: Removing Character Defects - Steps Six and Seven,Bill Pittman/Todd W. Hall/Sara S./Todd W.,
book.book,36706,The Oxford Dictionary of Quotations,Elizabeth Knowles,
book.book,36715,Liberty Before Liberalism,Quentin Skinner,
book.book,36717,The Return of Grand Theory in the Human Sciences,Quentin Skinner,
book.book,36768,Symptomatic,Danzy Senna,
book.book,36775,Tales of Magick: Dark Adventure,Phil Brucato/Aaron Rosenberg,
book.book,36822,Doctor Tandy's First Guide to Life Extension and Transhumanity,Charles Tandy/RaÃ«l/William Faloon/R. Michael Perry/Robin Hanson/Nick Bostrom/Robert A. Freitas Jr./Christopher J. Phoenix/Avatar Polymorph/Jim Yount,
book.book,36853,Tyrannosaurus Wrecks (Stanley  #1),Laura Driscoll/Alisa Klayman-Grodsky/Eric     Weiner,
book.book,36859,Bailando al rescate (Dora La Exploradora),Dave Aikins/Laura Driscoll,
book.book,36865,Richard Kern  Action,Richard Kern/Dian Hanson,
book.book,36893,On Film (Thinking in Action),Stephen Mulhall,
book.book,36904,Warren G. Harding (The American Presidents  #29),John W. Dean/Arthur M. Schlesinger Jr.,
book.book,36925,Prince of the City,Keith Herber,
book.book,36926,Spawn of Azathoth: Herald of the End of Time (Call of Cthulhu RPG),Keith Herber,
book.book,36946,Random House Crossword Mega Omnibus  Volume 1,United Feature Syndication,
book.book,36952,Chester,Syd Hoff,
book.book,36953,Stanley,Syd Hoff,
book.book,36956,Grizzwold,Syd Hoff,
book.book,36958,Captain Cat,Syd Hoff,
book.book,37003,Once Upon a Gulf Coast Summer,Susan    Oliver,
book.book,37023,Margaret Atwood's Power: Mirrors  Reflections and Images in Select Fiction and Poetry,Shannon Hengen,
book.book,37024,The Bears on Hemlock Mountain,Alice Dalgliesh/Helen Sewell,
book.book,37027,Hoodwinked,Quentin Carter,
book.book,37032,The Risk of Darkness (Simon Serrailler  #3),Susan Hill,
book.book,37033,The Pure in Heart (Simon Serrailler  #2),Susan Hill,
book.book,37034,The Woman in Black,Susan Hill/John Lawrence,
book.book,37036,The Pure in Heart (Simon Serrailler  #2),Susan Hill,
book.book,37040,The Various Haunts of Men (Simon Serrailler #1),Susan Hill,
book.book,37043,Septem Quae Supersunt Tragoediae,Aeschylus/Denys L. Page,
book.book,37051,é‹¼ã®éŒ¬é‡‘è¡“å¸« 1 [Hagane no Renkinjutsushi 1] (Fullmetal Alchemist  #1),Hiromu Arakawa,
book.book,37052,é‹¼ã®éŒ¬é‡‘è¡“å¸« 4 (Fullmetal Alchemist  #4),Hiromu Arakawa,
book.book,37053,é‹¼ã®éŒ¬é‡‘è¡“å¸« 5 (Fullmetal Alchemist  #5),Hiromu Arakawa,
book.book,37054,é‹¼ã®éŒ¬é‡‘è¡“å¸« 3 (Fullmetal Alchemist  #3),Hiromu Arakawa,
book.book,37055,é‹¼ã®éŒ¬é‡‘è¡“å¸« 8 (Fullmetal Alchemist 8),Hiromu Arakawa,
book.book,37057,Love's Executioner  And Other Tales Of Psychotherapy,Irvin D. Yalom,
book.book,37058,The Brothers Karamazov,Fyodor Dostoyevsky/Thomas R. Beyer Jr./Simon Vance,
book.book,37060,Old Filth (Old Filth  #1),Jane Gardam,
book.book,37061,Filth,Irvine Welsh,
book.book,37063,The Gospel of Filth: A Bible of Decadence & Darkness,Gavin Baddeley/Dani Filth,
book.book,37064,Divine Filth: Lost Writings (Modern Classics),Georges Bataille,
book.book,37066,Filth: Dirt  Disgust  and Modern Life,William A. Cohen,
book.book,37067,Pink Flamingos and Other Filth: Three Screenplays,John Waters,
book.book,37070,Let It Be Love (Effingtons  #11),Victoria Alexander,
book.book,37072,The Marriage Lesson (Effingtons  #3),Victoria Alexander,
book.book,37073,When We Meet Again (Effingtons  #10),Victoria Alexander,
book.book,37074,Her Highness  My Wife (Effingtons  #5),Victoria Alexander,
book.book,37076,Love With the Proper Husband (Effingtons  #6),Victoria Alexander,
book.book,37077,The Lady in Question (Effingtons  #7),Victoria Alexander,
book.book,37083,Going on Being: Buddhism and the Way of Change,Mark Epstein,
book.book,37087,A New History of Early English Drama,John D. Cox/David Scott Kastan/Stephen Greenblatt,
book.book,37095,The Shell Seekers,Rosamunde Pilcher,
book.book,37105,Cat's Cradle (Cat  #1),William W. Johnstone,
book.book,37106,Five Patients,Michael Crichton,
book.book,37119,Undertaker of the Mind: John Monro and Mad-Doctoring in Eighteenth-Century England,Jonathan  Andrews/Andrew Scull,
book.book,37134,Consider the Lilies,Iain Crichton Smith/Isobel Murray,
book.book,37139,The Admirable Crichton,J.M. Barrie,
book.book,37169,The Delta Star,Joseph Wambaugh,
book.book,37170,Finnegan's Week,Joseph Wambaugh,
book.book,37186,The Miraculous Journey of Edward Tulane,Kate DiCamillo/Bagram Ibatoulline,
book.book,37187,The Tiger Rising,Kate DiCamillo,
book.book,37189,Mercy Watson Goes for a Ride,Kate DiCamillo/Chris Van Dusen,
book.book,37190,The Tale of Despereaux,Kate DiCamillo/Timothy Basil Ering,
book.book,37191,Mercy Watson to the Rescue,Kate DiCamillo/Chris Van Dusen,
book.book,37195,Mercy Watson: Princess in Disguise,Kate DiCamillo/Chris Van Dusen,
book.book,37205,The Mill on the Floss,George Eliot,
book.book,37211,Culture Shock! Laos (Culture Shock!),Stephen  Mansfield,
book.book,37231,The Cambridge Companion to Plotinus,Lloyd P. Gerson,
book.book,37238,In the Land of the Lawn Weenies and Other Warped and Creepy Tales (Weenies series  #1),David Lubar,
book.book,37240,Hidden Talents (Talents  #1),David Lubar,
